source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
카이스트 대신 전해드립니다,,2019-10-04 02:30:21,[잠 좀 잡시다.. 하..] 이 시간(새벽 2시 20분입니다)에 진리관에서 웃고 떠드는 사람들 진짜 다른 사람들은 생각 안 합니까? 며칠 전에도 과제하는데 계속 웃고 떠들길래 카대전에 올리려다 참았는데 너무들 하시네요. 저는 성실관 5층에 사는데도 소리가 여기까지 들릴 정도면 진리관 사는 분들은 오죽 할까요 휴게실에 있으니까 맘대로 떠들어도 된다고 생각하시는 모양인데 제발 기본적인 예의는 좀 지키셨으면 좋겠습니다. 소리 들어보면 여러 명인 것 같은데 그 중에 아무도 이런 생각을 안 한다는게 참 놀랍네요.. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30355/ 익명 아바타,2,2,,,,,,3,2399569720361737,/story.php?story_fbid=2399569720361737&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 01:34:15,"[짧은 객관식 7개 답하면 추첨 10명 현금 5000원 계좌이체 해드리는 설문조사 !!?? !! 대박.] 안녕하세요? 이번학기 GLA를 수행중인 STYLEEYLTS 팀입니다.    저희는 패션에 관심이 있는 사람들의 모임으로, 이번 GLA 주제를 정하게 되었습니다. 주제를 정하고, 앞으로 활동을 나아가기에 앞서 여러분들의 의견을 듣고, 일부는 인터뷰 !! 또한 진행하고자 이렇게 설문조사를 요청드립니다.    민망하실 수 있어 설문 응답지에는 *이름* 적는란이 없습니다!    보시는분들 ! 참여해주시면 정말 감사하겠습니다 ❤️   링크는 아래와 같습니다. 여러분들의 시간은 소중하기때문에 설문조사에 참여하신 분들 중 10명께는 계좌이체로 5000원을 쏴드릴 예정입니다. 만약 추첨이 완료되면 이 카대전 제보를 삭제할테니, 그 전까진 모두 많이 참여해주시면 정말 감사하겠습니다 😀   https://forms.gle/Pzyj9pcYKvce9D4k7    헤헤히히.  ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30353/ 익명 아바타",2,1,1,,,,,1,2399530507032325,/story.php?story_fbid=2399530507032325&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 01:20:51,[응미방] 왤케 어렵누 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30352/ 익명 아바타,1,1,,,,,,12,2399522517033124,/story.php?story_fbid=2399522517033124&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 01:14:03,"[새학 공약] 아래 새학 공약 얘기가 나와서  이번과 저번 새학 공약을 찾아봤습니다 보고 일단 공통적으로 공약이 너무 추상적이라는 생각이 들었습니다 다들 5가지 정도 할 사업을 적어뒀는데 그 사업에 대한 구체적인 설명, 실현 가능성에 대한 언급은 없더군요 총학생회 선거처럼 후보자 토론회 같은 걸 하는것도 아니고 판단할 근거가 거의 공약밖에 없음에도 공약에 너무 성의가 없는거 아닌가 싶습니다    또한, 이번 새학은 임기가 시작한지 1달밖에 안되어 어떤것이든 판단하기 이르다는데에 동의합니다 그렇지만 저번 새학을 봤을때 1번 공약이었던 기필 솔루션이 어떻게 진행되었는지에 대한 말이 없네요 새학 및 다른 자치단체 모두 너무 힘들게 일한다는것 압니다. 그러나 선출직으로서 공약은 학우들과의 약속이니만큼 좀 더 구체적으로 설명하고 이행과정과 결과에 대한 설명이 더욱 더해지면 좋을 거 같습니다 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30351/ 익명 아바타",1,,1,,,,,,2399517293700313,/story.php?story_fbid=2399517293700313&id=1384103428575043
"카이스트 대신 전해드립니다,카이스트 대신 전해드립니다",카이스트 대신 전해드립니다,2019-10-04 00:52:21,"[총학생회 질문] https://www.facebook.com/1384103428575043/posts/2399139947071381/ 전에 올라온 글에 새학은 부원들이 나름 공식적인 답변을 하신 것 같은데, 총학에서는 답변이 없는 것 같아 끌올합니다.    +게시글과 무관하게 학생자치단체 여러분들 수고 많으십니다. 사실 저도 학생자치단체 소속인 입장에서 조심히 말씀 드리자면, 주변에 자치단체 하는 사람치고 새벽까지 회의 경험이 없는 사람이 드물고, 특히 회장단 수준으로 올라가면 수면도 줄이는 경우가 많습니다. 저도 어느 동아리의 요청으로 몇 시간 동안 밥도 거르고 일했는데, 한 가지 실수로 동아리 사람에게 욕 오지게 먹은 적도 기억이 나네요. 주변 사람은 잘못한게 전혀 없어도 그냥 총알받이로 화풀이 당하는 것도 봤고요. 이처럼 열심히 하는데 사람들에게 보여지는 모습은 부족한 모습만 부각되어 인정받지 못하고 욕 먹기 쉬운 자리이고 가끔은 억울하지만, 그래도 저희는 학생들을 위해 일한다는 것을 잊지 말고 결국은 결과로 말해줘야한다고 생각합니다.  그리고 학생 여러분에게도, 학생회/자치단체들은 여러분들을 위해 존재하지만, 직업 정치인도 아니고 아직 어려 부족한 점이 많습니다. 조금은 너그러운 시선으로 바라바라보아주면 감사하겠습니다 :) 저 같은 일개부원들은 무보수 열정페이로 일한답니다 ㅠㅠ        ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30350/ 익명 아바타[학생회께 여쭙습니다.] 1\. 새내기 학생회에게 올 봄학기에 19학번 새내기 회장단이 출마하며 내건 공약은, 족보를 모두 평등하게 이용할 수 있도록, 가능한 많은 족보를 모아 배포한다는 것이었다고 기억합니다.  제가 처음 공약을 본게 4~5개월 전이니 충분한 시간이 있었을 것으로 생각되는데, 새내기로서 아직 이와 관련된 혜택 또는 소식은 접하지 못했는데, 현재 진행 상황이 어떤지, 언제 쯤 현실화될지 답변 부탁드립니다. 중간고사가 코 앞으로 다가왔는데, 개인적으로는 중간고사 전까지 배포가 되면 좋겠다는 바램입니다.     2\. 총학생회에게 (혹은 비대위에게)  제가 재학 중인 시절은 아니지만 과거에 학생증을 전산화하여 실제 카드 없이도 휴대폰으로 건물 출입이 가능하도록 하는 사업을 진행하고자 시도한 것으로 압니다. 저를 비롯한 많은 학생들이 삼성페이 등의 유용한 기능을 통해 지갑을 들고 다닐 필요가 없음에도, 건물 출입을 위한 학생증 하나 때문에 지갑을 들고다니는 등의 문제가 있다는 건 학생회도 이미 파악하고 있을 것이라 생각합니다. 아직까지 소식이 없는 것을 보아 무언의 문제가 있는 모양인데, 가능하다면 진행 상황은 어떤지 현실가능성은 있는지 답변해주시면 감사하겠습니다. :) 수고 많으십니다.    ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30314/ 익명 아바타",6,6,,,,,,1,2399501287035247,/story.php?story_fbid=2399501287035247&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 00:23:56,[전자과 + 수학과 부전/복전 로드]  안녕하세요 전자과 주전으로 그리고 수학과를 부/복전으로 생각하고 있는 새내기입니다. 카대전 예전 게시물에서 한 분이 설명해 주신 걸 본 것 같긴 한데 좀 오래 된 거 같아서.. 혹시 전자과를 주전으로 하고 수학을 부/복전하는 경우라면 어떤 분야의 과목들을 대략 어떤 로드로 수강하는 것을 권하시는지 듣고 싶습니다! 살려주세여 ㅠ (수학과 과목들이요) ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30349/ 익명 아바타,7,7,,,,,,10,2399480423704000,/story.php?story_fbid=2399480423704000&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 00:19:04,"[희망관 화장실] 아니 도대체 변기 커버에 대변 흘리는 이유는 뭐임? 무슨 똥싸면서 스쿼트 하는 것도 아니고, 어떻게 하는건지 모르겠네.. 진짜 들어가자마자 헛구역질 나오네.. 좀 문화인처럼 살아갑시다. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30348/ 익명 아바타",2,1,,,,,1,,2399476650371044,/story.php?story_fbid=2399476650371044&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-04 00:06:29,"[미2 연습반] 올해 들어서 미2 연습반이 숙제도 있고 퀴즈가 아닌 척 하는 퀴즈도 있는 형태로 바뀌었다는데요, 이전 년도에는 어떤 방식이었나요?? 퀴즈였던 연도는 언제언제였나요? 그냥 궁금해서 질문해봅니다;; ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30347/ 익명 아바타",11,3,,,,1,7,1,2399468140371895,/story.php?story_fbid=2399468140371895&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 23:57:32,[Put on a happy face] Ha Ha Ha ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30346/ 익명 아바타,12,10,2,,,,,,2399461157039260,/story.php?story_fbid=2399461157039260&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 23:31:54,"[실험자 구인합니다!!!] 안녕하세요 지식서비스공학과 석사과정 차나래입니다. 본 실험은 스마트스피커와 대화하기 좋은 타이밍을 연구하는 실험입니다.    기숙사에서 룸메이트와 2명이서 함께 참가하는 실험이며,  기숙사 방에 있는 시간동안, 스마트스피커의 질문에 응답을 해주시면 됩니다.(응답 소요 : 약 10초) 스마트스피커는 일주일동안, 약 20분마다 질문합니다. (자는 시간 제외)    [실험자 조건]   1. 교내 기숙사 거주자로서 룸메이트와 함께 참여가 가능하신 분   2. OT(30분)에 룸메이트 두 분 다 참석 가능하신 분 (!!중요!!)    3. 스마트스피커 방문 설치가 괜찮으신 분 (실험자 기숙사 방에 연구자가 방문하여 설치, OT 직후에 약 10분 소요 예정, 한 분만 계셔도 됩니다.)   4. 각자 하루 평균 3시간 이상 기숙사 방에 있으신 분 (동시에 있어야 할 필요x. 충분한 데이터 확보가 되지 않을 시, 추가 실험 요청이 있을 수 있습니다.)   5. 추후 인터뷰가 가능하신 분 (약 30분 오프라인 인터뷰)    [실헙비 지급] \- 실험비는 룸메이트 각각 5만원, 총 10만원 지급합니다.    [일정]   * OT : 10/6 일요일 중 30분 (오후 4시~오후 10시 중 가능 시간 투표해주세요)   * 실험 : 10/7 월요일 ~ 10/13 일요일 (주말 및 공휴일에 기숙사에 계시는 분)    [참여 방법] (1) 룸메이트에게 함께 참여할지 물어봅니다. (2) 나와 룸메이트 둘 중 한 명만 아래 링크를 작성합니다. https://forms.gle/uxWsFiFuaQY6h44W8 ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30345/ 익명 아바타",5,5,,,,,,8,2399443883707654,/story.php?story_fbid=2399443883707654&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 23:29:39,[대통령] 대통령 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30344/ 익명 아바타,2,,,,,,2,1,2399441973707845,/story.php?story_fbid=2399441973707845&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 21:52:02,[카드분실] 혹시 교분이나 매점근처에서 농협카드 습득하신 분 있으시면 연락부탁드립니다ㅠㅠㅠ       010 구구49 사7일4 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30339/ 익명 아바타,,,,,,,,,2399369003715142,/story.php?story_fbid=2399369003715142&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 23:16:08,[새터반새터반] 진짜 저희 새터반은 애들끼리도 거의 다 친하고 자주 모이고 놀고 술도 마니 마시러가는 편이어서 그런지 잘 노는걸로 항상 언급되는 반인데요.. 이런 분위기에서 새터반 친구한테 고백하거나 하면 반이 터질까요...? 그 친구가 모임에 마니는 안나오는데 갠찬나... ㅠㅠ ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30343/ 익명 아바타,1,1,,,,,,10,2399432523708790,/story.php?story_fbid=2399432523708790&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 22:35:07,[사랑관 2층 샤워장] 제발 자기 물건 좀 들고 가세요. 샤워하러 갈 때마다 샤워장 칸 안에 속옷에 세면도구에 이번엔 무슨 면봉까지 있고... 다음 사람도 써야하는데 왜 안들고 가는건지?? 샤워할 장소를 일부 잃어버렸으니 카테고리는 ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30342/ 익명 아바타,2,2,,,,,,1,2399404930378216,/story.php?story_fbid=2399404930378216&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 22:30:02,"[사랑관 1층 휴게실 장난하세요?] 먹다 간 것도 아니고 다리미, 책상, 조리기 곳곳 위에 라면 봉지랑 먹고 안치운 그릇이 남겨져 있네요 최소한의 양심은 지키시기 바랍니다. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30341/ 익명 아바타",6,4,,,,,2,1,2399401053711937,/story.php?story_fbid=2399401053711937&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:56:19,"[진리관 40X호] 진짜 심각한 수준입니다. 분명 방음이 잘 안되서 고성방가, 바닥을 쾅쾅 차기, 책상에 샷건 또는 펜비트를 하지 말아달라고 부탁까지 했었지만 전혀 나아지지를 않네요. 배려라는게 1도 없는것 같은데 사감선생님께 말씀드리도록 하겠습니다. 그따위로 행동하지마세요. 도저히 못참겠네요. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30334/ 익명 아바타",,,,,,,,1,2399283970390312,/story.php?story_fbid=2399283970390312&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 22:21:55,"[조커 영화 보고 옴]          미국쯤에서 누군가    영화 보고 각성하곤 총이라도 쏴 갈길까 무섭네요  연기좋음 쿠키없음.      +++추가.  그림의 뜻은  “저기다 과몰입을 하는 님 정병?ㅋㅋ병원가셈” 보다는      미드소마의 류라고 해야 할까나....  ‘여기에 진지한 이입이 된다면 너는 지금  주인공처럼 감정이 힘든 상태이다.치료를 받으러 병원에 가는 게 어떤가’ 의 의미로 읽혀서 가져온 그림인데,     후자도 영화에 대한 섣부른 판단인지가 저는 모르겠습니다;;  ----------    익명 아바타",17,17,,,,,,4,2399394460379263,/KaDaejeon/photos/a.1511824589136259/2399394460379263
카이스트 대신 전해드립니다,,2019-10-03 21:36:29,"[전학대회] 안녕하세요, 어제 전학대회가 끝나고 울림홀에 제 아이패드 충전기를 외롭게 혼자 내버려두고 온것 같은데 혹시 보신 분 있으면 연락 주세요ㅠㅠ 감사합니다ㅜㅜㅜㅠㅠㅠㅜㅠ 찾아주시면 아이스아메리카노라도.. 사드릴게요ㅠㅠ    ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30338/ 학사과정 18학번 김지수",11,9,,,,2,,3,2399358100382899,/story.php?story_fbid=2399358100382899&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 20:50:18,[전자과 미2] 안녕하세요 전자과 넙죽입니다. 미적분학2를 4학년 2학기 때 들으면 전공 과목을 듣기가 많이 힘들까요???? 전공 과목에 미2 지식이 많이 필요한지 궁금합니다ㅜㅜㅠ    ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30337/ 익명 아바타,3,1,,,,2,,3,2399321223719920,/story.php?story_fbid=2399321223719920&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:50:06,[킬링파트] 유맥에비띵얼랏- 그르미짜낀 ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30331/ 익명 아바타,,,,,,,,,2399280443723998,/story.php?story_fbid=2399280443723998&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 20:39:53,[Mi band 3 분실] 오늘 (3일)Mi band 3 를 분실했습니다 혹시 찾으신 분들은 연락주세요~~ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30336/ 익명 아바타,1,1,,,,,,1,2399312770387432,/story.php?story_fbid=2399312770387432&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 20:00:23,[분탕] 분위기 탕수육; ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30335/ 익명 아바타,5,5,,,,,,,2399286560390053,/story.php?story_fbid=2399286560390053&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:51:38,"[새내기 학생회] 우선 질문드리기에 앞서 늘 새내기들을 위해 고생하시는 새학 여러분께 감사드립니다. 현재 말이 나오고 있는 족보 공약 관련하여 한가지 질문이 있어 글을 작성하였습니다. 저는 그 공약을 처음보고 작년 하랑의 공약이었던 기필 솔루션 제공과 비슷한 선상에 있는 공약이라고 생각하였습니다. '기필 솔루션 제공'이 기필 교재의 답지를 제공하는건지, 기필 시험 족보 답을 제공하는건지, 기필 공부 방법을 알려주는 건지 확실히 알수 없지만 저 개인적으로는 기필 시험 족보 답을 제공하는 것도 여기 포함될 수 있다고 이해하였습니다. 그래서 이번 이상의 공약 사업이 전 새학인 하랑의 공약을 이어 발전시키는 것이라 받아들였습니다.    따라서 이번에 카대전의 글을 보고 작년 기필 솔루션 제공은 어떻게 되었나 확인하고자 새학 페이지를 찾아보았으나 관련 내용을 찾지 못하였습니다.  물론 '기필 솔루션 제공'의 의미가 모호하여 이상의 공약과 연결된다고 받아들인건 순전히 저의 자의적인 판단일 수 있습니다. 그래서 새학 사업에 대하여 더 잘 이해하고자, 새학분들께 작년의 이 공약의 정확한 취지는 무엇이었고 현재 어디까지 마무리되었는지 질문드리고 싶습니다. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30333/ 익명 아바타",1,1,,,,,,,2399281267057249,/story.php?story_fbid=2399281267057249&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:43:17,[외국인과 친해지고 싶어요] 카이스트에 다니는 외국인분들과 친해지고 싶은데 어떻게 하면 친해질 수 있을까요. 외국인들이 많이 있는 동아리나 커뮤니티같은 것 알고계시면 알려주세요. 처음보는 사람한테 이름물어보고 친해지는 것은 좀 이상한 것 같아서.. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30330/ 익명 아바타,15,13,,2,,,,8,2399276890391020,/story.php?story_fbid=2399276890391020&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:48:05,[미적2 케플러 법칙] 미적2 시간에 3.1단원 케플러 법칙 수업시간에 배웠나요?? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30323/ 익명 아바타,,,,,,,,1,2399210170397692,/story.php?story_fbid=2399210170397692&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:21:58,"[시간이 얼마나 걸릴까요] 4월부터 좋아했는데, 같은 새터반이라서, 가고 싶은 과도 같은 것 같아서 좋아하는 마음을 억누르려고 한 지가 벌써 반 년이네요 아래 게시물 보고도 제발 그 친구가 나한테 써준 글이었으면 좋겠다는 생각만 드는데    좋아하는 마음이 멎을 때까지 시간이 얼마나 걸릴까요   아니 좋아하지 않게 될 수나 있을까요    군대라도 갔다와야 하는 걸까 ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30329/ 익명 아바타",7,2,,,,5,,2,2399263587059017,/story.php?story_fbid=2399263587059017&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:09:52,[ㅠ] 새터반 사람 좋아하면 어떡하져.. ---------- #연애  https://talkyou.in/pages/KaDaejeon/posts/30328/ 익명 아바타,7,6,,,,,1,18,2399256570393052,/story.php?story_fbid=2399256570393052&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 19:02:12,[무릎] 운동 좋아하는 학생인데여... 무릎 위 아래 온도가 다른데... 일단 파팔 물리치료 받으면 괜찮아 질까요? ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30327/ 익명 아바타,이주호,,,,,1,,2,2399251633726879,/story.php?story_fbid=2399251633726879&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 18:49:42,"[회장] 이번 새학 얘기가 나오면서 정말 안타깝지 않을 수가 없네요.. 전 새학 회장님과 현 회장님께서 열심히 답글을 달아드리고 있는데, 자치단체나 동아리에서 회장이라는 자리는 참 무겁고 감당할 몫이 큰 사람들입니다... 본인의 행동 하나하나가 동아리에 영향을 끼치고 그래서 더 조심하고 어떻게든 일을 더 완벽하게 끝낼까 고민하고 합니다. 이분들의 답문에 의구심을 가지지 말고 믿고 기다려주시는건 어떨까요... 새학 비롯한 모든 동아리 회장님들 화이팅입니다 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30326/ 익명 아바타",65,65,,,,,,,2399243900394319,/story.php?story_fbid=2399243900394319&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:52:19,[<좀 알아보고 말하세요>] 주변에 새학사람들 알고있는 사람들 있으면 아시겠지만 상근한다고 고생하고 건의사항 처리한다고 어제는 새벽4-5시까지 회의했다고 합니다. 그렇게 불평 불만 늘어놓기 전에  이분들이 어찌어찌해서 힘들겠구나 많이 바빠서 못했을 수도 있겠구나 조금만 더 기다려 봐야지 하는 쪽으로 먼저 생각했으면 좋을 것을... 에휴 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30324/ 익명 아바타,15,15,,,,,,,2399212210397488,/story.php?story_fbid=2399212210397488&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:32:48,[인생...] 이 날씨에 이 휴일에 퀴즈공부하는  내 인생이  레전드다....하...    ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30322/ 익명 아바타,44,33,,,,11,,16,2399202893731753,/story.php?story_fbid=2399202893731753&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:14:23,[월평 셔틀] 월평 셔틀은 대강당이나 오리연못에서만 타는 건가요? 아니면 중간 지점에서 탑승도 가능한가요?? ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30319/ 익명 아바타,,,,,,,,1,2399193477066028,/story.php?story_fbid=2399193477066028&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:24:05,[킥보드키] 미니언즈 키링이 달린 열쇠를 잃어버렸습니다ㅠ 매점 근처 혹은 길에서 찾으셨다면 연락 부탁드립니다! ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30321/ 익명 아바타,8,1,,,,7,,1,2399199047065471,/story.php?story_fbid=2399199047065471&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:23:02,[새학] 솔직히 조금 게을렀다고 밖에 생각이 안되네요............ 공약사업이라 하면 당선되고 나서 빠르게 진행됐을 수도 있었을 것 같은데 게다가 족보 모으고 학과별로 허락받는건 조금 발빠르게 움직였으면 적어도 한 달 이내에 일을 끝마칠 수 있었을 것 같네요 당신의 &lt;공약&gt;을 통해 새내기들이 그것을 보고 여러분을 뽑아줬을텐데 이렇게 일이 미뤄진건 조금 안타깝게 생각합니다. 아쉽네요 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30320/ 익명 아바타,3,1,2,,,,,5,2399198547065521,/story.php?story_fbid=2399198547065521&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:07:59,[아 오늘 머하지...] 그럴 때는 역시 공연 보면서 신나는게 최고! 8시에 태울관 1층 미래홀에서 피아스트가 K-POP 테마연주회를 연대요! 무료하던 공휴일에는 공부는 잠시 접어두고 힐링하러 고고 ---------- #취미  https://talkyou.in/pages/KaDaejeon/posts/30318/ 익명 아바타,19,19,,,,,,1,2399190917066284,/story.php?story_fbid=2399190917066284&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:02:05,[소망관 엘레베이터] 소망관 엘레베이터 안에 초록색 유리병 파편이 잔뜩 떨어져 있네요. 소주병인지 다른 병이 깨진건지는 모르겠지만 제법 위험해 보입니다. 당사자가 빨리 치우는게 맞는 것 같네요. ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30316/ 익명 아바타,,,,,,,,1,2399188233733219,/story.php?story_fbid=2399188233733219&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 13:32:47,[문화관 사석화] 문화관 해커톤실 사석화가 너무 심해요~ 사석화 하지 맙시다 ---------- #잡담  https://talkyou.in/pages/KaDaejeon/posts/30312/ 익명 아바타,,,,,,,,,2399082357077140,/story.php?story_fbid=2399082357077140&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 17:07:36,"[궁금하네요] 각 학과의 동의를 미리 받아두는 것은 불가능했나요...    새학도 사람이니까 실수할 수는 있겠네요. 모든 상황을 다 예측할 수는 없으니까요.    다만 조금 큰 실수 ㅋ    ....    그러면 불확실함을 인지하고 공약으로 내거신 건가요? 저같은 민간인이 보기에는, 새학이 실현이 어려움을 인지하였지만 다 될 것처럼 공약을 내걸고, 지금 와서 안된다고 말하는 것 같아요. 시험기간 다 다가와서야 일반 학생들이 알게 되었고, 심지어 학생들 측에서 물어봐서 알게 되었네요. 공지라도 미리 해주시지. 아, 그리고 열심히 하시는 것은 맞는데, 공약이라는 것의 특성상 결과가 중요한거죠. 애초에 그렇게 노력해도 힘든걸 주요 공약으로 발표하신 이유도 궁금하네요.    ...     ""우선, 사전에 연락을 드린 적이 없다는 것은 사실이 아닙니다. 족보에 대한 문제는 이번 제16대 새내기학생회장단 선거 출마 당시에 처음 나온 사안이 아니었고 저도 이를 해결하기 위해 여러가지 방법을 찾고 있었습니다."" ㅎㅎ...    ...    새로 올라온 글(카대전 게시글, 15대 회장님의 댓글이 아님)에서 일반적인 동아리와 새학을 동일선상에 두고 생각하셨는데, 일반 동아리에서 문제가 생기면 그것은 그냥 동아리 내부의 문제이지만, 이 사안은 부원이 아닌 학생들에게 선출되어진 사람에 관한 거잖아요? 비판을 거부하는 태도는 좋게 보이지 않습니다.    ...    16대 부회장님의 댓글에 의하면, 적어도 이번 중간고사에는 공약 이행이 불가능하다고 합니다. 새로운 방법의 효과는 기말에 가야 보는 건가요?    ...    공약이 불이행된 것과 새학의 업무강도는 새학과 친분 또는 연줄이 있지 않는 이상 완전히 무관한 겁니다. 알아보고 말할 것까지야. ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30317/ 익명 아바타",2,2,,,,,,5,2399190757066300,/story.php?story_fbid=2399190757066300&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 15:31:08,"[학생회께 여쭙습니다.] 1\. 새내기 학생회에게 올 봄학기에 19학번 새내기 회장단이 출마하며 내건 공약은, 족보를 모두 평등하게 이용할 수 있도록, 가능한 많은 족보를 모아 배포한다는 것이었다고 기억합니다.  제가 처음 공약을 본게 4~5개월 전이니 충분한 시간이 있었을 것으로 생각되는데, 새내기로서 아직 이와 관련된 혜택 또는 소식은 접하지 못했는데, 현재 진행 상황이 어떤지, 언제 쯤 현실화될지 답변 부탁드립니다. 중간고사가 코 앞으로 다가왔는데, 개인적으로는 중간고사 전까지 배포가 되면 좋겠다는 바램입니다.     2\. 총학생회에게 (혹은 비대위에게)  제가 재학 중인 시절은 아니지만 과거에 학생증을 전산화하여 실제 카드 없이도 휴대폰으로 건물 출입이 가능하도록 하는 사업을 진행하고자 시도한 것으로 압니다. 저를 비롯한 많은 학생들이 삼성페이 등의 유용한 기능을 통해 지갑을 들고 다닐 필요가 없음에도, 건물 출입을 위한 학생증 하나 때문에 지갑을 들고다니는 등의 문제가 있다는 건 학생회도 이미 파악하고 있을 것이라 생각합니다. 아직까지 소식이 없는 것을 보아 무언의 문제가 있는 모양인데, 가능하다면 진행 상황은 어떤지 현실가능성은 있는지 답변해주시면 감사하겠습니다. :) 수고 많으십니다.    ---------- #공지와_정보  https://talkyou.in/pages/KaDaejeon/posts/30314/ 익명 아바타",10,10,,,,,,4,2399139947071381,/story.php?story_fbid=2399139947071381&id=1384103428575043
카이스트 대신 전해드립니다,,2019-10-03 13:50:55,[문화관 검정 가죽 가방 분실] 며칠전(사실은 어제) 검정 가죽 가방을 문화관 옆 수면실? 쪽에 있는 의자에 놔두었는데 오늘 와서 보니 감쪽 같이 사라지고 없네요ㅠㅠ 혹시 보게되시면 꼭 답장 달아주세요ㅠㅠ 정말 소중한 물건입니다ㅠ ---------- #분실과_습득  https://talkyou.in/pages/KaDaejeon/posts/30313/ 익명 아바타,1,1,,,,,,1,2399092620409447,/story.php?story_fbid=2399092620409447&id=1384103428575043
